molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3934558,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3COC3)CC2)cn1)N1Cc2ccncc2C1,67.9,active
CHEMBL3973079,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cn1)c1cc2ccncc2o1,54.3,active
CHEMBL3907680,CCS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)nc2)c1,135.0,active
CHEMBL3944593,O=C(NCc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)nc2)cn1)c1cnc2[nH]ncc2c1,731.0,active
CHEMBL3913140,CCCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)CC1,27.7,active
CHEMBL3957389,CCS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,6.8,active
CHEMBL3929825,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,13.3,active
CHEMBL3927324,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)c1cnc2nccn2c1,3.0,active
CHEMBL3951542,COc1cc(OC)cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,0.99,active
CHEMBL3914799,CN1CCN(c2ccc(S(=O)(=O)c3ccc(CNC(=O)c4cc5ccncc5o4)nc3)cn2)CC1,0.916,active
CHEMBL3942797,CCS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)c1,2.12,active
CHEMBL3957389,CCS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,6.8,active
CHEMBL3937381,O=C(NCc1ccc([S+]([O-])c2cc(F)cc(F)c2)cn1)N1Cc2ccncc2C1,15.5,active
CHEMBL3929825,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,13.3,active
CHEMBL4111806,O=C(NCc1ccc([S+]([O-])C2CCN(CC(F)(F)F)CC2)cn1)[n+]1cc2ccncc2o1,76.1,active
CHEMBL3935060,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cn1)N1Cc2ccncc2C1,37.5,active
CHEMBL3959047,O=C(NCc1ccc([S+]([O-])c2cccc(C(F)(F)F)c2)cn1)N1Cc2ccncc2C1,11.7,active
CHEMBL3932483,COCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)CC1,68.2,active
CHEMBL3900992,COCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)CC1,103.0,active
CHEMBL3927689,O=C(NCc1ccc(S(=O)(=O)c2cccc(N3CCOCC3)c2)cn1)c1cc2ccncc2o1,21.8,active
CHEMBL3925923,CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,13.0,active
CHEMBL3946784,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cn1)N1Cc2ccncc2C1,14.0,active
CHEMBL3922484,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3CCOCC3)CC2)cn1)N1Cc2ccncc2C1,68.4,active
CHEMBL3937982,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3CCOCC3)CC2)cn1)c1cc2ccncc2o1,49.2,active
CHEMBL3910042,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOC3)CC2)cn1)c1cc2ccncc2o1,73.0,active
CHEMBL3939434,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOC3)CC2)cn1)N1Cc2ccncc2C1,32.7,active
CHEMBL3936882,CCCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)CC1,39.8,active
CHEMBL3947635,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)c1cc2ccncc2o1,5.24,active
CHEMBL3927324,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)c1cnc2nccn2c1,3.0,active
CHEMBL3951542,COc1cc(OC)cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,0.99,active
CHEMBL3970263,CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)nc2)c1,16.8,active
CHEMBL3914799,CN1CCN(c2ccc(S(=O)(=O)c3ccc(CNC(=O)c4cc5ccncc5o4)nc3)cn2)CC1,18.0,active
CHEMBL3942797,CCS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)c1,2.12,active
CHEMBL3922746,CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)nc2)c1,56.8,active
CHEMBL3953926,O=C(NCc1ccc(S(=O)(=O)c2cnc(N3CCCC3)s2)cn1)c1cc2ccncc2o1,9.45,active
CHEMBL3923958,COc1cc(OC)cc(S(=O)(=O)c2ccc(CNC(=O)C3C=c4cn[nH]c4=NC3)nc2)c1,14.7,active
CHEMBL3951666,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)cn1,11.8,active
CHEMBL3938035,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3COC3)CC2)cn1)c1cc2ccncc2o1,207.0,active
CHEMBL3910097,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3COC3)CC2)cn1)N1Cc2ccncc2C1,220.0,active
CHEMBL3946838,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)N1Cc2ccncc2C1,111.0,active
CHEMBL3947784,COc1cc(F)cc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)nc2)c1,26.2,active
CHEMBL3952147,CCN(C)c1ncc(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)nc2)s1,10.1,active
CHEMBL3960842,CCN(C)c1ncc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)s1,6.83,active
CHEMBL3985920,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cn1)N1Cc2ccncc2C1,75.7,active
CHEMBL3930254,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cn1)c1cnc2[nH]ncc2c1,619.0,active
CHEMBL3902278,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)cn1,99.2,active
CHEMBL3970103,N#Cc1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,55.2,active
CHEMBL3902490,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)c1ccc2nccn2c1,247.0,active
CHEMBL3962521,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)c1cnc2[nH]ncc2c1,1740.0,intermediate
CHEMBL3893514,O=C(NCc1ccc(S(=O)(=O)c2cccc(N3CCOCC3)c2)cn1)c1ccc2nccn2c1,39.8,active
CHEMBL3956339,N#Cc1cccc(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)nc2)c1,74.0,active
CHEMBL3916926,N#Cc1cccc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)nc2)c1,452.0,active
CHEMBL3929765,O=C(NCc1ccc(S(=O)(=O)c2cccc(N3CCOCC3)c2)cn1)c1cnc2[nH]ncc2c1,290.0,active
CHEMBL3907935,N#Cc1cccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)c1,156.0,active
CHEMBL3937381,O=C(NCc1ccc([S+]([O-])c2cc(F)cc(F)c2)cn1)N1Cc2ccncc2C1,635.0,active
CHEMBL3937381,O=C(NCc1ccc([S+]([O-])c2cc(F)cc(F)c2)cn1)N1Cc2ccncc2C1,20.1,active
CHEMBL3972826,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cn1)c1ccc2nccn2c1,253.0,active
CHEMBL3946690,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cn1)c1cnc2[nH]ncc2c1,1830.0,intermediate
CHEMBL3892908,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cn1)c1cc2ccncc2o1,49.5,active
CHEMBL3961922,O=C(NCc1ccc(S(=O)(=O)c2cncc(Cl)c2)cn1)c1cnc2[nH]ncc2c1,143.0,active
CHEMBL3985198,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cn1)c1cnc2[nH]ncc2c1,217.0,active
CHEMBL3953179,O=C(NCc1ccc(S(=O)(=O)C2CCN(CC(F)(F)F)CC2)cn1)c1cc2cnccc2[nH]1,224.0,active
CHEMBL3977128,O=C(NCc1ccc(S(=O)(=O)c2cnc(N3CCOCC3)nc2)cn1)c1ccc2nccn2c1,23.0,active
CHEMBL3947873,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cn1)c1ccc2nccn2c1,60.8,active
CHEMBL3909722,O=C(NCc1ccc(S(=O)(=O)c2cncc(Cl)c2)cn1)c1cc2ccncc2o1,66.4,active
CHEMBL3960596,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cn1)N1Cc2ccncc2C1,49.1,active
CHEMBL3891406,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4cnccc4[nH]3)nc2)cn1,62.0,active
CHEMBL3968150,CC(C)CN1CCC([S+]([O-])c2ccc(CNC(=O)c3ccc4nccn4c3)nc2)CC1,249.0,active
CHEMBL3943989,O=C(NCc1ccc([S+]([O-])C2CCN(CC(F)(F)F)CC2)cn1)c1ccc2nccn2c1,202.0,active
CHEMBL3922833,N#Cc1cncc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,217.0,active
CHEMBL3394739,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4cnccc4[nH]3)nc2)cn1,125.0,active
CHEMBL3952743,CCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,54.2,active
CHEMBL3981478,CCn1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)nc2)cn1,32.0,active
CHEMBL3937366,O=C(NCC1CC=C(S(=O)(=O)c2ccccc2)C=N1)N1Cc2cn[nH]c2C1,2000.0,intermediate
CHEMBL3961282,Cn1ncc2c1CN(C(=O)NCc1ccc(S(=O)(=O)c3ccccc3)cn1)C2,1380.0,intermediate
CHEMBL3946249,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cn1)N1Cc2cn[nH]c2C1,562.0,active
CHEMBL3975563,O=C(NCc1ncc(S(=O)(=O)c2cc(F)cc(F)c2)cn1)c1cc2ccncc2o1,25.1,active
CHEMBL3394732,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cn1)c1cc2ccncc2o1,38.1,active
CHEMBL3975449,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cn1)c1ccc2nccn2c1,99.2,active
CHEMBL3964684,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cn1)c1cnc2nccn2c1,20.2,active
CHEMBL3958067,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cn1)c1cc2ccncc2s1,125.0,active
CHEMBL3962595,O=C(NCc1ncc(S(=O)(=O)c2ccccc2)cn1)c1cc2ccncc2s1,433.0,active
CHEMBL4074848,c1ccc(-c2ccccc2OCCCCCCn2cc(-c3cccnc3)nn2)cc1,6.7,active
CHEMBL4066091,c1ccc(-c2ccccc2-c2cn(CCCCCCCn3cc(-c4cccnc4)nn3)nn2)cc1,7.8,active
CHEMBL4061448,O=C(NCCCCCCCn1cc(-c2cccnc2)nn1)c1ccccc1-c1ccccc1,4.9,active
CHEMBL4083264,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(F)nc2)cc1,2000.0,intermediate
CHEMBL4061419,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(Cl)nc2)cc1,2000.0,intermediate
CHEMBL4072816,Nc1ccccc1NC(=O)c1ccc(NC(=O)NCc2ccc(Cl)nc2)cc1,2000.0,intermediate
CHEMBL4099703,Nc1ccccc1NC(=O)c1ccc(NC(=O)NCc2ccc(F)nc2)cc1,2000.0,intermediate
CHEMBL4098798,Nc1ccc(CNC(=S)Nc2ccc(C(=O)Nc3ccccc3N)cc2)cn1,2000.0,intermediate
CHEMBL4080754,Nc1ccc(CNC(=O)Nc2ccc(C(=O)Nc3ccccc3N)cc2)cn1,2000.0,intermediate
CHEMBL4091055,CC(C)(C)OC(=O)Nc1ccc(CNC(=O)Nc2ccc(C(=O)Nc3ccccc3N)cc2)cn1,2000.0,intermediate
CHEMBL4070085,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2cncc(F)c2)cc1,2000.0,intermediate
CHEMBL4069085,Cc1ccc(CNC(=S)Nc2ccc(C(=O)Nc3ccccc3N)cc2)cn1,2000.0,intermediate
CHEMBL4096345,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2cncc(Br)c2)cc1,2000.0,intermediate
CHEMBL4071747,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(F)cc2)cc1,2000.0,intermediate
CHEMBL4092530,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2cccc(F)c2)cc1,2000.0,intermediate
CHEMBL4063132,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccccc2F)cc1,2000.0,intermediate
CHEMBL4084779,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2cccc(Cl)c2)cc1,2000.0,intermediate
CHEMBL4101228,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc3c(c2)OCO3)cc1,2000.0,intermediate
CHEMBL4074493,Nc1cccc(CNC(=S)Nc2ccc(C(=O)Nc3ccccc3N)cc2)c1,2000.0,intermediate
CHEMBL4093482,Nc1ccccc1NC(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,550.0,active
CHEMBL4065864,Nc1ccccc1NC(=O)c1ccc(NC(=O)/C=C/c2cccnc2)cc1,230.0,active
CHEMBL4105561,Nc1ccccc1NC(=O)c1ccc(NC(=O)/C(Cl)=C(\Cl)c2cccnc2)cc1,2000.0,intermediate
CHEMBL4081313,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2nc3ccccc3[nH]2)cc1,2000.0,intermediate
CHEMBL4099640,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2ccc3nccn3c2)cc1,2000.0,intermediate
CHEMBL4081642,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2cc3ccncc3[nH]2)cc1,2000.0,intermediate
CHEMBL4061360,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2cc3cnccc3[nH]2)cc1,2000.0,intermediate
CHEMBL4089517,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2cc3cccnc3[nH]2)cc1,2000.0,intermediate
CHEMBL4070033,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2ccc3cncn3c2)cc1,2000.0,intermediate
CHEMBL4097225,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2cnc3cn[nH]c3c2)cc1,2000.0,intermediate
CHEMBL4080695,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2cc3cnccc3s2)cc1,2000.0,intermediate
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,9.0,active
CHEMBL4092869,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2cccnc2)cc1,116.0,active
CHEMBL1586371,O=S(=O)(c1ccc(NC(=S)NCc2cccnc2)cc1)N1CCCCC1,9.9,active
CHEMBL235191,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,2000.0,intermediate
CHEMBL4092104,Nc1ccccc1NC(=O)c1ccc(CCn2cc(-c3cccnc3)nn2)cc1,190.0,active
CHEMBL4064385,Nc1ccccc1NC(=O)c1ccc(Cn2cc(-c3ccc(NC(=O)NCc4cccnc4)cc3)nn2)cc1,18.0,active
CHEMBL4065412,Nc1ccccc1NC(=O)c1ccc(Cn2cc(-c3ccc(C(=O)NCc4cccnc4)cc3)nn2)cc1,31.0,active
CHEMBL4171570,O=C(CCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,7.0,active
CHEMBL4163681,O=C(CCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,19.0,active
CHEMBL4170109,O=C(CCCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,18.0,active
CHEMBL4162202,O=C(NO)c1ccc(CN(Cc2ccc(F)cc2)c2ncc(C(=O)NCCCn3ccnc3)s2)cc1,14.0,active
CHEMBL4159972,O=C(/C=C/c1ccc(CN(Cc2ccc(F)cc2)c2ncc(C(=O)NCCCn3ccnc3)s2)cc1)NO,14.0,active
CHEMBL4170617,CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,15.0,active
CHEMBL4163345,CC(C)CCN(CCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,20.0,active
CHEMBL4174058,O=C(CCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCc2cccnc2)s1)NO,470.0,active
CHEMBL4166793,CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCc2cccnc2)s1,220.0,active
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,9.0,active
CHEMBL4217382,CC(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc3nc[nH]c3c2)cc1,80.0,active
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,5.0,active
CHEMBL4216048,O=C(Cc1ccccc1)Nc1ccc2nc[nH]c2c1,90000.0,inactive
CHEMBL4209934,O=C1OCCC/C1=C\Nc1ccccc1,10000.0,inactive
CHEMBL4215353,O=C1C2CCC2C(=O)N1CCc1ccccn1,1000000.0,inactive
CHEMBL4214925,O=C(NCc1ccncc1)Nc1ccc(F)c(F)c1,850000.0,inactive
CHEMBL4210011,CCCc1cc(=O)[nH]c(Nc2ccccc2F)n1,360000.0,inactive
CHEMBL4210510,Cc1ccc(Cn2nnc3cc(C(N)=O)ccc32)cc1,8000.0,intermediate
CHEMBL4213004,Nc1ccc(CNC(=O)Nc2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cn1,4.3,active
CHEMBL4206641,O=C(NCc1cccnc1)Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1,3.1,active
CHEMBL4215088,O=C(CCc1cccnc1)Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1,25.0,active
CHEMBL4211993,O=C(/C=C/c1cccnc1)Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1,10.0,active
CHEMBL4205098,O=C(Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1)[C@H]1C[C@@H]1c1cccnc1,1.0,active
CHEMBL4215893,O=C(Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1)[C@@H]1C[C@H]1c1cccnc1,2500.0,intermediate
CHEMBL3621988,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,2100.0,intermediate
CHEMBL4444211,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2ccccc2)cc1,100000.0,inactive
CHEMBL4437428,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2ccncc2)cc1,100000.0,inactive
CHEMBL4519817,O=C(/C=C/c1cccnc1)NCc1ccc(C(=O)Nc2ccc(F)cc2)cc1,2500.0,intermediate
CHEMBL4531117,O=C(/C=C/c1cccnc1)NCc1ccc(C(=O)Nc2ccccc2)cc1,3900.0,intermediate
CHEMBL4562385,O=C(/C=C/c1cccnc1)NCCCCc1ccc(S(=O)(=O)Nc2ccccc2)cc1,17.77,active
CHEMBL4567362,O=C(/C=C/c1cccnc1)NCCCc1ccc(S(=O)(=O)Nc2ccccc2)cc1,5920.0,intermediate
CHEMBL4516605,O=C(/C=C/c1cccnc1)NCCCCCc1ccc(S(=O)(=O)Nc2ccccc2)cc1,28.39,active
CHEMBL4451832,O=C(/C=C/c1cccnc1)NCCCCCCc1ccc(S(=O)(=O)Nc2ccccc2)cc1,14.42,active
CHEMBL4451262,O=C(/C=C/c1cccnc1)NCCCCCCCc1ccc(S(=O)(=O)Nc2ccccc2)cc1,16.41,active
CHEMBL4454348,O=C(/C=C/c1cccnc1)NCCCc1cccc(S(=O)(=O)Nc2ccccc2)c1,234.5,active
CHEMBL4515592,O=C(/C=C/c1cccnc1)NCCCCCc1cccc(S(=O)(=O)Nc2ccccc2)c1,16.54,active
CHEMBL4540043,O=C(/C=C/c1cccnc1)NCCCCCCc1cccc(S(=O)(=O)Nc2ccccc2)c1,10.53,active
CHEMBL4518604,O=C(/C=C/c1cccnc1)NCCCCCCCc1cccc(S(=O)(=O)Nc2ccccc2)c1,31.32,active
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,6.8,active
CHEMBL4453544,Cc1ccc(NS(=O)(=O)c2cccc(CCCCCCNC(=O)/C=C/c3cccnc3)c2)cc1,9.78,active
CHEMBL4475995,Cc1ccccc1NS(=O)(=O)c1cccc(CCCCCCNC(=O)/C=C/c2cccnc2)c1,5.08,active
CHEMBL4459869,Cc1cccc(NS(=O)(=O)c2cccc(CCCCCCNC(=O)/C=C/c3cccnc3)c2)c1,12.28,active
CHEMBL4578113,Cc1ccc(C)c(NS(=O)(=O)c2cccc(CCCCCCNC(=O)/C=C/c3cccnc3)c2)c1,11.63,active
CHEMBL4454520,CCc1ccc(NS(=O)(=O)c2cccc(CCCCCCNC(=O)/C=C/c3cccnc3)c2)cc1,31.54,active
CHEMBL4561168,CC(C)(C)c1ccc(NS(=O)(=O)c2cccc(CCCCCCNC(=O)/C=C/c3cccnc3)c2)cc1,9.47,active
CHEMBL4527968,O=C(/C=C/c1cccnc1)NCCCCCCc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,10.75,active
CHEMBL4579284,O=C(/C=C/c1cccnc1)NCCCCCCc1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1,9.2,active
CHEMBL4453985,O=C(/C=C/c1cccnc1)NCCCCCCc1cccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)c1,9.7,active
CHEMBL4470144,O=C(/C=C/c1cccnc1)NCCCCCCc1cccc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,24.53,active
CHEMBL4522903,O=C(/C=C/c1cccnc1)NCCCCCCc1cccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2)c1,13.09,active
CHEMBL4546918,O=C(Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1)N1CC(c2cccnc2)C1,2.7,active
CHEMBL4205098,O=C(Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1)[C@H]1C[C@@H]1c1cccnc1,1.0,active
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,32.0,active
CHEMBL4456190,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(CCCNC(=O)/C=C/c2cccnc2)cc1,702.0,active
CHEMBL4589960,O=C(/C=C/c1cccnc1)NCCCc1ccc(CNCCc2c[nH]c3ccccc23)cc1,1410.0,intermediate
CHEMBL4436253,CCN(CCc1c[nH]c2ccccc12)Cc1ccc(CCCNC(=O)/C=C/c2cccnc2)cc1,873.0,active
CHEMBL4519620,CCCN(CCc1c[nH]c2ccccc12)Cc1ccc(CCCNC(=O)/C=C/c2cccnc2)cc1,544.0,active
CHEMBL4552050,O=C(/C=C/c1cccnc1)NCCCc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1,181.0,active
CHEMBL4455440,O=C(/C=C/c1cccnc1)NCCCc1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccccc2)cc1,1000.0,active
CHEMBL4457097,CN(CCc1c[nH]c2ccccc12)Cc1ccc(CCCNC(=O)/C=C/c2cccnc2)cc1,780.0,active
CHEMBL4518730,CC(C)(C)OC(=O)N(CCc1c[nH]c2ccccc12)Cc1ccc(CCCNC(=O)/C=C/c2cccnc2)cc1,715.0,active
CHEMBL4585844,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(CNC(=O)/C=C/c2cccnc2)cc1,213.0,active
CHEMBL4445749,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,66.9,active
CHEMBL4437678,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(CCCCCCCNC(=O)/C=C/c2cccnc2)cc1,52.7,active
CHEMBL4458686,CC(C)N(CCc1ccccc1)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,285.0,active
CHEMBL4443275,Cc1ccc(CCN(Cc2ccc(CCCCCNC(=O)/C=C/c3cccnc3)cc2)C(C)C)cc1,99.6,active
CHEMBL4516235,CC(C)N(CCc1ccc(F)cc1)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,149.0,active
CHEMBL4436777,CC(C)N(Cc1ccccc1)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,82.5,active
CHEMBL4573977,Cc1[nH]c2ccccc2c1CCN(Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1)C(C)C,120.0,active
CHEMBL4466939,CC(C)N(CCc1cccc(C(F)(F)F)c1)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,381.0,active
CHEMBL4439790,CC(C)N(CCc1ccc(C(F)(F)F)cc1)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,362.0,active
CHEMBL4467850,COc1ccc(CCN(Cc2ccc(CCCCCNC(=O)/C=C/c3cccnc3)cc2)C(C)C)cc1,54.8,active
CHEMBL4544855,CC(C)N(CCc1ccsc1)Cc1ccc(CCCCCNC(=O)/C=C/c2cccnc2)cc1,195.0,active
CHEMBL4544378,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(NCCCCCNC(=O)/C=C/c2cccnc2)cc1,25.3,active
CHEMBL4544378,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(NCCCCCNC(=O)/C=C/c2cccnc2)cc1,0.155,active
CHEMBL4635425,CCOC(=O)c1ccc(NC(=O)NCc2ccnc(-n3ccnc3C)c2)cc1,7310.0,intermediate
CHEMBL4632748,CCCOC(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,2150.0,intermediate
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,20.7,active
CHEMBL4860398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,131.0,active
CHEMBL4873506,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,133.0,active
CHEMBL4851176,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,41.2,active
